datetime,sym,close,volume
2018-02-07 11:40:00.000,BTCUSD.BNC,8095.82000000,261.53006300
2018-02-07 11:35:00.000,BTCUSD.BNC,8120.00000000,205.63756500
2018-02-07 11:30:00.000,BTCUSD.BNC,8027.00000000,331.76380600
2018-02-07 11:25:00.000,BTCUSD.BNC,7960.01000000,403.08836900
2018-02-07 11:20:00.000,BTCUSD.BNC,8050.00000000,284.82347800
2018-02-07 11:15:00.000,BTCUSD.BNC,8125.12000000,508.21677200
2018-02-07 11:10:00.000,BTCUSD.BNC,8129.00000000,434.65861600
2018-02-07 11:05:00.000,BTCUSD.BNC,8270.00000000,477.08588600
2018-02-07 11:00:00.000,BTCUSD.BNC,8214.60000000,418.64871400
2018-02-07 10:55:00.000,BTCUSD.BNC,8169.00000000,248.24346700
2018-02-07 10:50:00.000,BTCUSD.BNC,8160.02000000,168.11466700
2018-02-07 10:45:00.000,BTCUSD.BNC,8182.00000000,199.54840500
2018-02-07 10:40:00.000,BTCUSD.BNC,8170.00000000,260.89717200
2018-02-07 10:35:00.000,BTCUSD.BNC,8090.00000000,220.53211500
2018-02-07 10:30:00.000,BTCUSD.BNC,8130.00000000,341.07517700
2018-02-07 10:25:00.000,BTCUSD.BNC,8134.54000000,323.10140200
2018-02-07 10:20:00.000,BTCUSD.BNC,8081.02000000,449.42866000
2018-02-07 10:15:00.000,BTCUSD.BNC,8130.00000000,603.63757700
2018-02-07 10:10:00.000,BTCUSD.BNC,8051.14000000,260.28854600
2018-02-07 10:05:00.000,BTCUSD.BNC,7919.99000000,121.33561800
2018-02-07 10:00:00.000,BTCUSD.BNC,7927.22000000,186.06386500
2018-02-07 09:55:00.000,BTCUSD.BNC,7962.89000000,182.87380200
2018-02-07 09:50:00.000,BTCUSD.BNC,7980.00000000,207.73120000
2018-02-07 09:45:00.000,BTCUSD.BNC,7905.17000000,159.96167700
2018-02-07 09:40:00.000,BTCUSD.BNC,7860.00000000,281.52878200
2018-02-07 09:35:00.000,BTCUSD.BNC,7968.94000000,261.95554900
2018-02-07 09:30:00.000,BTCUSD.BNC,7899.99000000,242.03656100
2018-02-07 09:25:00.000,BTCUSD.BNC,7935.13000000,298.56355500
2018-02-07 09:20:00.000,BTCUSD.BNC,7870.00000000,257.67536400
2018-02-07 09:15:00.000,BTCUSD.BNC,7871.51000000,258.79376400
2018-02-07 09:10:00.000,BTCUSD.BNC,7781.56000000,253.91931500
2018-02-07 09:05:00.000,BTCUSD.BNC,7790.06000000,332.24185100
2018-02-07 09:00:00.000,BTCUSD.BNC,7710.11000000,115.20094500
2018-02-07 08:55:00.000,BTCUSD.BNC,7654.85000000,110.60870400
2018-02-07 08:50:00.000,BTCUSD.BNC,7652.66000000,147.61684500
2018-02-07 08:45:00.000,BTCUSD.BNC,7632.15000000,126.23495400
2018-02-07 08:40:00.000,BTCUSD.BNC,7584.87000000,296.50612300
2018-02-07 08:35:00.000,BTCUSD.BNC,7676.00000000,202.42712600
2018-02-07 08:30:00.000,BTCUSD.BNC,7725.00000000,322.03307500
2018-02-07 08:25:00.000,BTCUSD.BNC,7765.00000000,231.39798600
2018-02-07 08:20:00.000,BTCUSD.BNC,7760.00000000,418.93354300
2018-02-07 08:15:00.000,BTCUSD.BNC,7713.88000000,358.91922100
2018-02-07 08:10:00.000,BTCUSD.BNC,7719.00000000,208.91519800
2018-02-07 08:05:00.000,BTCUSD.BNC,7650.01000000,153.21696900
2018-02-07 08:00:00.000,BTCUSD.BNC,7618.16000000,142.37558800
2018-02-07 07:55:00.000,BTCUSD.BNC,7669.97000000,267.91203500
2018-02-07 07:50:00.000,BTCUSD.BNC,7709.38000000,271.70510300
2018-02-07 07:45:00.000,BTCUSD.BNC,7680.88000000,419.46685200
2018-02-07 07:40:00.000,BTCUSD.BNC,7638.99000000,359.63506800
2018-02-07 07:35:00.000,BTCUSD.BNC,7460.01000000,108.12067300
2018-02-07 07:30:00.000,BTCUSD.BNC,7400.00000000,69.85374700
2018-02-07 07:25:00.000,BTCUSD.BNC,7391.99000000,96.77862100
2018-02-07 07:20:00.000,BTCUSD.BNC,7400.00000000,91.08975700
2018-02-07 07:15:00.000,BTCUSD.BNC,7349.00000000,74.54441300
2018-02-07 07:10:00.000,BTCUSD.BNC,7400.00000000,83.65331600
2018-02-07 07:05:00.000,BTCUSD.BNC,7413.00000000,91.04351900
2018-02-07 07:00:00.000,BTCUSD.BNC,7426.00000000,117.77520300
2018-02-07 06:55:00.000,BTCUSD.BNC,7460.00000000,125.55595900
2018-02-07 06:50:00.000,BTCUSD.BNC,7393.00000000,105.56109000
2018-02-07 06:45:00.000,BTCUSD.BNC,7371.83000000,51.88467800
2018-02-07 06:40:00.000,BTCUSD.BNC,7414.56000000,137.55201600
2018-02-07 06:35:00.000,BTCUSD.BNC,7350.00000000,167.46069600
2018-02-07 06:30:00.000,BTCUSD.BNC,7312.94000000,91.17524600
2018-02-07 06:25:00.000,BTCUSD.BNC,7300.85000000,124.96431600
2018-02-07 06:20:00.000,BTCUSD.BNC,7285.01000000,124.65714600
2018-02-07 06:15:00.000,BTCUSD.BNC,7307.00000000,172.11575200
2018-02-07 06:10:00.000,BTCUSD.BNC,7264.99000000,149.47334400
2018-02-07 06:05:00.000,BTCUSD.BNC,7331.37000000,138.81330000
2018-02-07 06:00:00.000,BTCUSD.BNC,7346.26000000,94.34508100
2018-02-07 05:55:00.000,BTCUSD.BNC,7420.01000000,134.68386900
2018-02-07 05:50:00.000,BTCUSD.BNC,7393.03000000,124.14090400
2018-02-07 05:45:00.000,BTCUSD.BNC,7341.62000000,162.66460300
2018-02-07 05:40:00.000,BTCUSD.BNC,7365.00000000,179.67503900
2018-02-07 05:35:00.000,BTCUSD.BNC,7311.83000000,274.79157900
2018-02-07 05:30:00.000,BTCUSD.BNC,7450.06000000,109.54279800
2018-02-07 05:25:00.000,BTCUSD.BNC,7527.47000000,175.45003200
2018-02-07 05:20:00.000,BTCUSD.BNC,7547.94000000,163.05438500
2018-02-07 05:15:00.000,BTCUSD.BNC,7429.98000000,133.15672500
2018-02-07 05:10:00.000,BTCUSD.BNC,7423.50000000,131.13941100
2018-02-07 05:05:00.000,BTCUSD.BNC,7423.67000000,168.35455300
2018-02-07 05:00:00.000,BTCUSD.BNC,7456.20000000,119.21482500
2018-02-07 04:55:00.000,BTCUSD.BNC,7460.00000000,153.56664300
2018-02-07 04:50:00.000,BTCUSD.BNC,7522.00000000,251.02318500
2018-02-07 04:45:00.000,BTCUSD.BNC,7465.00000000,197.99866300
2018-02-07 04:40:00.000,BTCUSD.BNC,7439.30000000,157.46473500
2018-02-07 04:35:00.000,BTCUSD.BNC,7344.00000000,198.78756100
2018-02-07 04:30:00.000,BTCUSD.BNC,7396.95000000,194.64945900
2018-02-07 04:25:00.000,BTCUSD.BNC,7275.10000000,191.66979300
2018-02-07 04:20:00.000,BTCUSD.BNC,7300.01000000,261.27384800
2018-02-07 04:15:00.000,BTCUSD.BNC,7255.08000000,156.06025400
2018-02-07 04:10:00.000,BTCUSD.BNC,7201.00000000,107.94712400
2018-02-07 04:05:00.000,BTCUSD.BNC,7180.29000000,137.71045300
2018-02-07 04:00:00.000,BTCUSD.BNC,7214.99000000,108.73469700
2018-02-07 03:55:00.000,BTCUSD.BNC,7200.00000000,165.11763100
2018-02-07 03:50:00.000,BTCUSD.BNC,7218.06000000,214.40640200
2018-02-07 03:45:00.000,BTCUSD.BNC,7233.78000000,236.98097600
2018-02-07 03:40:00.000,BTCUSD.BNC,7230.00000000,197.39046000
2018-02-07 03:35:00.000,BTCUSD.BNC,7256.57000000,168.62905300
2018-02-07 03:30:00.000,BTCUSD.BNC,7349.98000000,208.61833900
2018-02-07 03:25:00.000,BTCUSD.BNC,7320.71000000,165.90351000
2018-02-07 03:20:00.000,BTCUSD.BNC,7275.08000000,190.68771600
2018-02-07 03:15:00.000,BTCUSD.BNC,7258.35000000,311.84735100
2018-02-07 03:10:00.000,BTCUSD.BNC,7260.01000000,200.57882700
2018-02-07 03:05:00.000,BTCUSD.BNC,7225.99000000,326.37769400
2018-02-07 03:00:00.000,BTCUSD.BNC,7265.28000000,258.88562100
2018-02-07 02:55:00.000,BTCUSD.BNC,7282.02000000,273.07263400
2018-02-07 02:50:00.000,BTCUSD.BNC,7266.14000000,382.98804100
2018-02-07 02:45:00.000,BTCUSD.BNC,7355.00000000,166.17709400
2018-02-07 02:40:00.000,BTCUSD.BNC,7320.00000000,329.06912400
2018-02-07 02:35:00.000,BTCUSD.BNC,7359.98000000,334.81301900
2018-02-07 02:30:00.000,BTCUSD.BNC,7435.03000000,288.55884300
2018-02-07 02:25:00.000,BTCUSD.BNC,7500.00000000,211.00345900
2018-02-07 02:20:00.000,BTCUSD.BNC,7602.00000000,108.78539500
2018-02-07 02:15:00.000,BTCUSD.BNC,7669.99000000,85.93370600
2018-02-07 02:10:00.000,BTCUSD.BNC,7648.94000000,156.42531600
2018-02-07 02:05:00.000,BTCUSD.BNC,7669.90000000,120.58704900
2018-02-07 02:00:00.000,BTCUSD.BNC,7658.00000000,128.89847400
2018-02-07 01:55:00.000,BTCUSD.BNC,7578.41000000,92.10478300
2018-02-07 01:50:00.000,BTCUSD.BNC,7569.74000000,73.00308300
2018-02-07 01:45:00.000,BTCUSD.BNC,7546.22000000,172.91027300
2018-02-07 01:40:00.000,BTCUSD.BNC,7578.47000000,104.24538100
2018-02-07 01:35:00.000,BTCUSD.BNC,7582.23000000,151.83381200
2018-02-07 01:30:00.000,BTCUSD.BNC,7585.03000000,223.32254700
2018-02-07 01:25:00.000,BTCUSD.BNC,7676.00000000,180.01893300
2018-02-07 01:20:00.000,BTCUSD.BNC,7655.65000000,68.94241700
2018-02-07 01:15:00.000,BTCUSD.BNC,7625.26000000,150.23516700
2018-02-07 01:10:00.000,BTCUSD.BNC,7682.31000000,249.14482900
2018-02-07 01:05:00.000,BTCUSD.BNC,7572.52000000,146.36820100
2018-02-07 01:00:00.000,BTCUSD.BNC,7525.00000000,162.42954200
2018-02-07 00:55:00.000,BTCUSD.BNC,7541.06000000,208.88373100
2018-02-07 00:50:00.000,BTCUSD.BNC,7591.72000000,213.97680400
2018-02-07 00:45:00.000,BTCUSD.BNC,7547.20000000,263.06968300
2018-02-07 00:40:00.000,BTCUSD.BNC,7528.00000000,231.06259200
2018-02-07 00:35:00.000,BTCUSD.BNC,7508.00000000,318.77240100
2018-02-07 00:30:00.000,BTCUSD.BNC,7510.00000000,473.00903300
2018-02-07 00:25:00.000,BTCUSD.BNC,7512.01000000,247.36514600
2018-02-07 00:20:00.000,BTCUSD.BNC,7553.01000000,161.68918200
2018-02-07 00:15:00.000,BTCUSD.BNC,7569.99000000,268.88715300
2018-02-07 00:10:00.000,BTCUSD.BNC,7562.95000000,273.10472300
2018-02-07 00:05:00.000,BTCUSD.BNC,7689.96000000,221.10013900
2018-02-07 00:00:00.000,BTCUSD.BNC,7758.35000000,220.49009500
2018-02-06 23:55:00.000,BTCUSD.BNC,7652.14000000,264.95406900
2018-02-06 23:50:00.000,BTCUSD.BNC,7719.96000000,245.24070100
2018-02-06 23:45:00.000,BTCUSD.BNC,7757.12000000,310.64245200
2018-02-06 23:40:00.000,BTCUSD.BNC,7798.59000000,419.19551200
2018-02-06 23:35:00.000,BTCUSD.BNC,7730.00000000,157.56571900
2018-02-06 23:30:00.000,BTCUSD.BNC,7669.00000000,131.80275000
2018-02-06 23:25:00.000,BTCUSD.BNC,7672.20000000,171.66133400
2018-02-06 23:20:00.000,BTCUSD.BNC,7725.40000000,268.10862700
2018-02-06 23:15:00.000,BTCUSD.BNC,7769.00000000,302.02279000
2018-02-06 23:10:00.000,BTCUSD.BNC,7650.00000000,244.83664000
2018-02-06 23:05:00.000,BTCUSD.BNC,7639.18000000,213.91260500
2018-02-06 23:00:00.000,BTCUSD.BNC,7545.00000000,171.70102700
2018-02-06 22:55:00.000,BTCUSD.BNC,7603.39000000,178.85025400
2018-02-06 22:50:00.000,BTCUSD.BNC,7590.00000000,211.44650800
2018-02-06 22:45:00.000,BTCUSD.BNC,7529.95000000,212.77659200
2018-02-06 22:40:00.000,BTCUSD.BNC,7465.54000000,351.30217500
2018-02-06 22:35:00.000,BTCUSD.BNC,7490.00000000,232.09204600
2018-02-06 22:30:00.000,BTCUSD.BNC,7560.06000000,165.33852600
2018-02-06 22:25:00.000,BTCUSD.BNC,7677.44000000,223.81103500
2018-02-06 22:20:00.000,BTCUSD.BNC,7570.58000000,359.09887800
2018-02-06 22:15:00.000,BTCUSD.BNC,7539.98000000,402.72211400
2018-02-06 22:10:00.000,BTCUSD.BNC,7539.24000000,286.25787500
2018-02-06 22:05:00.000,BTCUSD.BNC,7625.00000000,428.57227600
2018-02-06 22:00:00.000,BTCUSD.BNC,7621.44000000,335.90227100
2018-02-06 21:55:00.000,BTCUSD.BNC,7759.47000000,271.30877400
2018-02-06 21:50:00.000,BTCUSD.BNC,7750.00000000,222.91550800
2018-02-06 21:45:00.000,BTCUSD.BNC,7830.00000000,241.13831200
2018-02-06 21:40:00.000,BTCUSD.BNC,7760.00000000,245.82926500
2018-02-06 21:35:00.000,BTCUSD.BNC,7739.99000000,426.34803800
2018-02-06 21:30:00.000,BTCUSD.BNC,7864.99000000,585.73534600
2018-02-06 21:25:00.000,BTCUSD.BNC,7777.24000000,266.59787100
2018-02-06 21:20:00.000,BTCUSD.BNC,7626.12000000,222.79671600
2018-02-06 21:15:00.000,BTCUSD.BNC,7660.03000000,187.26473300
2018-02-06 21:10:00.000,BTCUSD.BNC,7606.00000000,113.42947800
2018-02-06 21:05:00.000,BTCUSD.BNC,7616.55000000,240.16873300
2018-02-06 21:00:00.000,BTCUSD.BNC,7592.99000000,343.39519300
2018-02-06 20:55:00.000,BTCUSD.BNC,7486.00000000,471.74397300
2018-02-06 20:50:00.000,BTCUSD.BNC,7543.00000000,385.20157600
2018-02-06 20:45:00.000,BTCUSD.BNC,7612.00000000,559.91458800
2018-02-06 20:40:00.000,BTCUSD.BNC,7621.00000000,454.04160600
2018-02-06 20:35:00.000,BTCUSD.BNC,7747.00000000,320.62552400
2018-02-06 20:30:00.000,BTCUSD.BNC,7780.52000000,362.62474500
2018-02-06 20:25:00.000,BTCUSD.BNC,7670.02000000,309.59542100
2018-02-06 20:20:00.000,BTCUSD.BNC,7610.98000000,311.23620900
2018-02-06 20:15:00.000,BTCUSD.BNC,7660.64000000,512.67933900
2018-02-06 20:10:00.000,BTCUSD.BNC,7655.00000000,383.84071500
2018-02-06 20:05:00.000,BTCUSD.BNC,7540.00000000,276.16207000
2018-02-06 20:05:00.000,BTCUSD.BNC,7540.00000000,276.16207000
2018-02-06 20:00:00.000,BTCUSD.BNC,7477.46000000,348.25285600
2018-02-06 19:55:00.000,BTCUSD.BNC,7544.93000000,632.26844200
2018-02-06 19:50:00.000,BTCUSD.BNC,7621.21000000,588.60017200
2018-02-06 19:45:00.000,BTCUSD.BNC,7500.00000000,441.04376800
2018-02-06 19:40:00.000,BTCUSD.BNC,7420.00000000,227.01254800
2018-02-06 19:35:00.000,BTCUSD.BNC,7364.00000000,276.39793000
2018-02-06 19:30:00.000,BTCUSD.BNC,7265.00000000,139.21441400
2018-02-06 19:25:00.000,BTCUSD.BNC,7302.80000000,183.10839300
2018-02-06 19:20:00.000,BTCUSD.BNC,7277.99000000,281.15981000
2018-02-06 19:15:00.000,BTCUSD.BNC,7263.82000000,178.65133400
2018-02-06 19:10:00.000,BTCUSD.BNC,7210.02000000,249.88247200
2018-02-06 19:05:00.000,BTCUSD.BNC,7288.99000000,219.16599800
2018-02-06 19:00:00.000,BTCUSD.BNC,7250.00000000,174.26751900
2018-02-06 18:55:00.000,BTCUSD.BNC,7180.01000000,178.21374200
2018-02-06 18:50:00.000,BTCUSD.BNC,7125.80000000,223.18144600
2018-02-06 18:45:00.000,BTCUSD.BNC,7152.03000000,157.80613900
2018-02-06 18:40:00.000,BTCUSD.BNC,7156.75000000,259.03011000
2018-02-06 18:35:00.000,BTCUSD.BNC,7140.00000000,207.05223500
2018-02-06 18:30:00.000,BTCUSD.BNC,7019.66000000,149.86575600
2018-02-06 18:25:00.000,BTCUSD.BNC,7003.06000000,206.20308300
2018-02-06 18:20:00.000,BTCUSD.BNC,7029.99000000,148.48537800
2018-02-06 18:15:00.000,BTCUSD.BNC,7087.00000000,236.85854700
2018-02-06 18:10:00.000,BTCUSD.BNC,7110.00000000,247.51028800
2018-02-06 18:05:00.000,BTCUSD.BNC,7099.77000000,332.14597300
2018-02-06 18:00:00.000,BTCUSD.BNC,7150.25000000,443.44849300
2018-02-06 17:55:00.000,BTCUSD.BNC,7007.03000000,289.43410200
2018-02-06 17:50:00.000,BTCUSD.BNC,6930.54000000,413.33781500
2018-02-06 17:45:00.000,BTCUSD.BNC,6820.06000000,260.13055200
2018-02-06 17:40:00.000,BTCUSD.BNC,6844.96000000,351.81895900
2018-02-06 17:35:00.000,BTCUSD.BNC,6844.98000000,385.32593400
2018-02-06 17:30:00.000,BTCUSD.BNC,6879.34000000,266.33888900
2018-02-06 17:25:00.000,BTCUSD.BNC,6988.97000000,318.77497600
2018-02-06 17:20:00.000,BTCUSD.BNC,6947.07000000,254.58514900
2018-02-06 17:15:00.000,BTCUSD.BNC,6901.00000000,268.97734900
2018-02-06 17:10:00.000,BTCUSD.BNC,7003.03000000,223.77614300
2018-02-06 17:05:00.000,BTCUSD.BNC,7030.05000000,263.08090500
2018-02-06 17:00:00.000,BTCUSD.BNC,7040.26000000,225.80130900
2018-02-06 16:55:00.000,BTCUSD.BNC,7111.78000000,255.75574600
2018-02-06 16:50:00.000,BTCUSD.BNC,7121.00000000,307.38288900
2018-02-06 16:45:00.000,BTCUSD.BNC,7028.08000000,292.36137800
2018-02-06 16:40:00.000,BTCUSD.BNC,7023.40000000,437.15902900
2018-02-06 16:35:00.000,BTCUSD.BNC,6966.85000000,512.12603100
2018-02-06 16:30:00.000,BTCUSD.BNC,7070.13000000,403.02984300
2018-02-06 16:25:00.000,BTCUSD.BNC,7166.00000000,287.46945900
2018-02-06 16:20:00.000,BTCUSD.BNC,7145.00000000,309.68239300
2018-02-06 16:15:00.000,BTCUSD.BNC,7165.99000000,505.66309900
2018-02-06 16:10:00.000,BTCUSD.BNC,7236.97000000,269.03399300
2018-02-06 16:05:00.000,BTCUSD.BNC,7290.43000000,356.79509000
2018-02-06 16:00:00.000,BTCUSD.BNC,7376.64000000,331.83884700
2018-02-06 15:55:00.000,BTCUSD.BNC,7290.61000000,586.53617500
2018-02-06 15:50:00.000,BTCUSD.BNC,7288.19000000,522.19882200
2018-02-06 15:45:00.000,BTCUSD.BNC,7130.00000000,559.76053600
2018-02-06 15:40:00.000,BTCUSD.BNC,7254.97000000,462.42581200
2018-02-06 15:35:00.000,BTCUSD.BNC,7305.53000000,433.33878900
2018-02-06 15:30:00.000,BTCUSD.BNC,7385.99000000,534.05611600
2018-02-06 15:25:00.000,BTCUSD.BNC,7419.94000000,694.71057000
2018-02-06 15:20:00.000,BTCUSD.BNC,7420.39000000,672.55152300
2018-02-06 15:15:00.000,BTCUSD.BNC,7236.89000000,537.81506200
2018-02-06 15:10:00.000,BTCUSD.BNC,7181.13000000,280.19795600
2018-02-06 15:05:00.000,BTCUSD.BNC,7115.00000000,243.19434600
2018-02-06 15:00:00.000,BTCUSD.BNC,7081.79000000,305.14922800
2018-02-06 14:55:00.000,BTCUSD.BNC,7160.08000000,354.20301400
2018-02-06 14:50:00.000,BTCUSD.BNC,7080.17000000,337.59760000
2018-02-06 14:45:00.000,BTCUSD.BNC,7117.99000000,275.40429200
2018-02-06 14:40:00.000,BTCUSD.BNC,6938.10000000,318.37267600
2018-02-06 14:35:00.000,BTCUSD.BNC,7005.00000000,404.97247800
2018-02-06 14:30:00.000,BTCUSD.BNC,6870.08000000,608.97046500
2018-02-06 14:25:00.000,BTCUSD.BNC,6868.51000000,553.75826400
2018-02-06 14:20:00.000,BTCUSD.BNC,7088.01000000,361.10311900
2018-02-06 14:15:00.000,BTCUSD.BNC,7122.52000000,427.78305700
2018-02-06 14:10:00.000,BTCUSD.BNC,7069.98000000,615.98971500
2018-02-06 14:05:00.000,BTCUSD.BNC,7105.05000000,872.21724300
2018-02-06 14:00:00.000,BTCUSD.BNC,7235.00000000,654.34343200
2018-02-06 14:00:00.000,BTCUSD.BNC,7235.00000000,654.34343200
2018-02-06 13:55:00.000,BTCUSD.BNC,7177.13000000,573.65288600
2018-02-06 13:50:00.000,BTCUSD.BNC,7130.99000000,699.34257400
2018-02-06 13:45:00.000,BTCUSD.BNC,7110.00000000,578.26088200
2018-02-06 13:40:00.000,BTCUSD.BNC,7050.00000000,466.45326600
2018-02-06 13:35:00.000,BTCUSD.BNC,6976.21000000,296.59411900
2018-02-06 13:30:00.000,BTCUSD.BNC,6844.87000000,388.80289300
2018-02-06 13:25:00.000,BTCUSD.BNC,6841.88000000,358.83903400
2018-02-06 13:20:00.000,BTCUSD.BNC,6770.00000000,457.22622200
2018-02-06 13:15:00.000,BTCUSD.BNC,6934.71000000,645.04493800
2018-02-06 13:10:00.000,BTCUSD.BNC,7050.00000000,628.20551900
2018-02-06 13:05:00.000,BTCUSD.BNC,6916.64000000,379.45810800
2018-02-06 13:00:00.000,BTCUSD.BNC,6827.01000000,322.50003700
2018-02-06 12:55:00.000,BTCUSD.BNC,6719.07000000,293.21115200
2018-02-06 12:50:00.000,BTCUSD.BNC,6788.33000000,380.72285900
2018-02-06 12:45:00.000,BTCUSD.BNC,6699.68000000,311.34951500
2018-02-06 12:40:00.000,BTCUSD.BNC,6667.77000000,282.65348600
2018-02-06 12:35:00.000,BTCUSD.BNC,6679.97000000,418.66318700
2018-02-06 12:30:00.000,BTCUSD.BNC,6730.00000000,326.07310100
2018-02-06 12:25:00.000,BTCUSD.BNC,6554.00000000,289.78228300
2018-02-06 12:20:00.000,BTCUSD.BNC,6551.54000000,196.79820200
2018-02-06 12:15:00.000,BTCUSD.BNC,6510.20000000,192.85256000
2018-02-06 12:10:00.000,BTCUSD.BNC,6474.29000000,282.45741900
2018-02-06 12:05:00.000,BTCUSD.BNC,6542.72000000,383.12806500
2018-02-06 12:00:00.000,BTCUSD.BNC,6610.02000000,384.01780200
2018-02-06 11:55:00.000,BTCUSD.BNC,6559.00000000,324.65204600
2018-02-06 11:50:00.000,BTCUSD.BNC,6435.72000000,127.25915900
2018-02-06 11:45:00.000,BTCUSD.BNC,6379.89000000,252.57755800
2018-02-06 11:40:00.000,BTCUSD.BNC,6331.21000000,220.74142600
2018-02-06 11:35:00.000,BTCUSD.BNC,6335.94000000,273.44697000
2018-02-06 11:30:00.000,BTCUSD.BNC,6358.55000000,266.92928300
2018-02-06 11:25:00.000,BTCUSD.BNC,6350.00000000,223.38697800
2018-02-06 11:20:00.000,BTCUSD.BNC,6356.50000000,236.25743800
2018-02-06 11:15:00.000,BTCUSD.BNC,6293.38000000,386.81591800
2018-02-06 11:10:00.000,BTCUSD.BNC,6376.45000000,283.38988300
2018-02-06 11:05:00.000,BTCUSD.BNC,6467.70000000,111.31210900
2018-02-06 11:00:00.000,BTCUSD.BNC,6530.03000000,328.64990400
2018-02-06 10:55:00.000,BTCUSD.BNC,6526.95000000,240.58024300
2018-02-06 10:50:00.000,BTCUSD.BNC,6430.00000000,271.73176200
2018-02-06 10:45:00.000,BTCUSD.BNC,6451.00000000,355.05503700
2018-02-06 10:40:00.000,BTCUSD.BNC,6481.01000000,268.47214500
2018-02-06 10:35:00.000,BTCUSD.BNC,6540.00000000,335.41404400
2018-02-06 10:30:00.000,BTCUSD.BNC,6600.00000000,361.62818700
2018-02-06 10:25:00.000,BTCUSD.BNC,6600.01000000,273.66641400
2018-02-06 10:20:00.000,BTCUSD.BNC,6665.01000000,307.41005200
2018-02-06 10:15:00.000,BTCUSD.BNC,6688.00000000,353.00708000
2018-02-06 10:10:00.000,BTCUSD.BNC,6672.28000000,448.71724300
2018-02-06 10:05:00.000,BTCUSD.BNC,6860.00000000,452.16243100
2018-02-06 10:00:00.000,BTCUSD.BNC,6700.01000000,433.93951800
2018-02-06 09:55:00.000,BTCUSD.BNC,6668.77000000,545.88826000
2018-02-06 09:50:00.000,BTCUSD.BNC,6735.25000000,639.56218900
2018-02-06 09:45:00.000,BTCUSD.BNC,6808.90000000,703.21481800
2018-02-06 09:40:00.000,BTCUSD.BNC,6833.00000000,505.05008700
2018-02-06 09:35:00.000,BTCUSD.BNC,6715.59000000,962.47298100
2018-02-06 09:30:00.000,BTCUSD.BNC,6750.00000000,554.46748600
2018-02-06 09:25:00.000,BTCUSD.BNC,6538.98000000,596.62411800
2018-02-06 09:20:00.000,BTCUSD.BNC,6470.00000000,322.77062700
2018-02-06 09:15:00.000,BTCUSD.BNC,6378.90000000,506.99655200
2018-02-06 09:10:00.000,BTCUSD.BNC,6457.68000000,679.00936200
2018-02-06 09:05:00.000,BTCUSD.BNC,6311.77000000,384.15250300
2018-02-06 09:00:00.000,BTCUSD.BNC,6198.10000000,176.10382900
2018-02-06 08:55:00.000,BTCUSD.BNC,6147.00000000,221.44625100
2018-02-06 08:50:00.000,BTCUSD.BNC,6164.98000000,133.84283800
2018-02-06 08:45:00.000,BTCUSD.BNC,6134.59000000,167.67053500
2018-02-06 08:40:00.000,BTCUSD.BNC,6100.01000000,244.55889100
2018-02-06 08:35:00.000,BTCUSD.BNC,6180.01000000,174.68864300
2018-02-06 08:30:00.000,BTCUSD.BNC,6220.78000000,196.18792900
2018-02-06 08:25:00.000,BTCUSD.BNC,6190.03000000,238.19827500
2018-02-06 08:20:00.000,BTCUSD.BNC,6258.27000000,453.00769700
2018-02-06 08:15:00.000,BTCUSD.BNC,6152.74000000,285.09010600
2018-02-06 08:10:00.000,BTCUSD.BNC,6123.40000000,382.70443200
2018-02-06 08:05:00.000,BTCUSD.BNC,6157.57000000,554.79724400
2018-02-06 08:00:00.000,BTCUSD.BNC,6260.00000000,520.86409300
2018-02-06 07:55:00.000,BTCUSD.BNC,6043.00000000,450.41136700
2018-02-06 07:50:00.000,BTCUSD.BNC,6056.19000000,222.76039600
2018-02-06 07:45:00.000,BTCUSD.BNC,6089.93000000,294.80000900
2018-02-06 07:40:00.000,BTCUSD.BNC,6100.00000000,446.99006300
2018-02-06 07:35:00.000,BTCUSD.BNC,6068.90000000,357.05701500
2018-02-06 07:30:00.000,BTCUSD.BNC,6079.92000000,411.62632800
2018-02-06 07:25:00.000,BTCUSD.BNC,6169.02000000,150.66219900
2018-02-06 07:20:00.000,BTCUSD.BNC,6199.82000000,207.69503300
2018-02-06 07:15:00.000,BTCUSD.BNC,6199.99000000,201.31169000
2018-02-06 07:10:00.000,BTCUSD.BNC,6282.54000000,549.53145800
2018-02-06 07:05:00.000,BTCUSD.BNC,6326.94000000,288.72512400
2018-02-06 07:00:00.000,BTCUSD.BNC,6200.03000000,249.55949100
2018-02-06 06:55:00.000,BTCUSD.BNC,6250.79000000,287.42686400
2018-02-06 06:50:00.000,BTCUSD.BNC,6153.98000000,203.91842500
2018-02-06 06:45:00.000,BTCUSD.BNC,6148.05000000,219.84961000
2018-02-06 06:40:00.000,BTCUSD.BNC,6160.00000000,196.39270000
2018-02-06 06:35:00.000,BTCUSD.BNC,6179.99000000,325.18372500
2018-02-06 06:30:00.000,BTCUSD.BNC,6227.50000000,286.86997800
2018-02-06 06:25:00.000,BTCUSD.BNC,6169.86000000,356.89844800
2018-02-06 06:20:00.000,BTCUSD.BNC,6179.13000000,378.02217100
2018-02-06 06:15:00.000,BTCUSD.BNC,6250.00000000,357.40738800
2018-02-06 06:10:00.000,BTCUSD.BNC,6358.00000000,382.01213500
2018-02-06 06:05:00.000,BTCUSD.BNC,6307.12000000,443.59350600
